1,794,0,1949,53.01667,-4.1,H5
1,375,0,1961,33.6,-96.46667,C2-ung
1,0,0,1937,-32.33333,-64.86667,OC
1,3700,0,1798,25.36667,82.91667,LL4
1,25000,0,2004,32.25,-8.15,LL6
1,19000,0,2001,32.86667,10.8,L6
1,1770.5,0,1938,39.08333,-89.15,H6
1,3880,0,1943,-26.16667,28.41667,H6
1,45000,0,2002,30,-7,LL6
1,2840,0,1949,45.95,-67.55,LL6
1,270,0,2008,-31.91,-58.32833,L6
1,18000,0,1924,11.65,-3.65,Eucrite-mmict
1,1440,0,1811,41.68333,-3.8,L6
1,960,0,2004,40.30583,-105.02325,Eucrite-mmict
1,13.9,0,1859,42.53333,-73.83333,H
1,2000,0,1859,43.21667,-0.23333,L5
1,1100,0,1921,33.88333,35.5,LL3.8
1,18,0,1877,20.88333,74.83333,L6
1,678,0,2002,26.50833,73.11528,LL6
1,100,0,1893,20.83333,71.46667,L6
1,1047,0,1940,22.68333,90.65,LL3-6
1,2500,0,1905,22.08333,86.9,Howardite
1,4000,0,1827,53.1,23.2,Eucrite-pmict
1,1900,0,1887,50.13333,27.16667,H4
1,25000,0,1999,12.45,-0.08333,Diogenite
1,488.1,0,1984,-33.15639,115.67639,H5
1,560,0,1923,13.76667,5.3,H4
1,6000,0,1843,34.16667,-80.28333,Aubrite
1,1039,0,1895,25.38333,82.6,LL3.15
1,1850,0,1796,49.78333,30.16667,H6
1,330000,0,1899,60.4,25.8,L/LL4
1,705,0,1941,40.91667,-78.08333,L5
1,2381,0,1906,36.83333,-97.33333,L5
1,5100,0,1909,31.83333,-98.83333,L6
1,470,0,1833,49.36667,16.63333,H6
1,67.8,0,1938,40.48,-89.00417,LL6
1,7500,0,1977,33.83333,115.83333,LL3.9
1,56,0,1804,23,-102,L6
1,8800,0,1962,12.5,0.7,"Iron, IAB-MG"
1,256000,0,1916,44.55,131.63333,"Iron, IIAB"
1,1676,0,1808,44.86667,10.05,LL6
1,8600,0,1894,21.95,78.03333,L6
1,1342,0,1930,54.23333,52.48333,CM2
1,7000,0,1852,48.15,24.28333,L5
1,500,0,1812,55.46667,35.86667,H5
1,614,0,1823,51.33333,33.88333,L4
1,190,0,2003,17.71067,-11.3715,L6
1,3599,0,2011,17.17493,-11.34133,L6
1,5460,0,1969,54.56667,-6.33333,L3
1,762,0,1886,40.5,-80.08333,L
1,39000,0,1847,50.6,16.3,"Iron, IIAB"
1,1500,0,1956,50.66694,8.18361,H5
1,7250,0,1855,53.4,9.1,H/L3.9
1,219,0,1933,52.13333,59.31667,Eucrite-pmict
1,303000,0,1960,53.9,-112.88333,L6
1,5300,0,2001,39.77978,64.60035,CV3
1,2250,0,1964,0,0,Iron?
1,324,0,2007,-31.35,129.19,Eucrite
1,357,0,1942,10.01667,9.58333,Howardite
1,120000,0,1919,5,48,H5
1,1504,0,1990,37.62194,-82.23722,H4-an
1,25000,0,1946,40.2,29.23333,L6
1,5000,0,1863,46.45,25.78333,L6
1,1500,0,1852,26.78333,82.83333,Aubrite
1,29000,0,1861,27.08333,84.08333,H6
1,41000,0,2008,52.996,-109.84817,H4
1,25000,0,1870,37.98333,-1.16667,L/LL6
1,48500,0,1886,35.5,-93.5,"Iron, IIIAB"
1,212,0,1919,43.83889,20.33333,OC
1,478,0,2007,3.405,-76.51,H/L4
1,2400,0,1916,11.75,122.33333,Stone-uncl
1,23680,0,1991,-7.03333,-40.16667,L5
1,4000,0,1964,39.8,26.6,L6
1,945,0,1861,41.25,1.66667,H4
1,34000,0,1866,43.38333,-5.15,H5
1,1400,0,1973,38.47028,-105.24139,H6
1,2300,0,1846,37.26667,-89.58333,H6
1,750,0,1934,-30.88333,-64.55,H6
1,342,0,2007,-16.66444,-69.04389,H4-5
1,8,0,1902,38.5,27,LL6
1,7300,0,1874,36.08333,-78.06667,H5
1,0,0,1791,43.35,11.5,Stone-uncl
1,94,0,1848,44.38333,-68.75,L6
1,15000,0,1583,39.8,16.2,Stone-uncl
1,1360,0,1810,36.5,-79.25,OC
1,1025,0,1988,26.46667,-105.23333,L3.7
1,45.6,0,1956,43.2,-96.91667,H5
1,6460,0,1840,45.08333,8.3,H5
1,3700,0,1998,28.53333,109.31667,L6
1,0.5,0,1814,25.36667,81.66667,H6
1,8200,0,1907,25.85,83.48333,LL3.4
1,18300,0,1933,-30.78333,-58.05,L5
1,8800,0,1838,20.26667,76.01667,L5
1,1100,0,1885,27.28333,79.05,L6
1,1810,0,1977,29.08333,111.75,H5
1,31500,0,1812,46.68333,1.05,L6
1,4300,0,1835,36.16667,-87.33333,"Iron, IVA"
1,27000,0,1810,47.93333,1.56667,H6
1,12000,0,1834,29.48333,75.5,H6
1,4000,0,1815,47.71667,5.36667,Martian (chassignite)
1,30000,0,1841,47.93333,2.91667,L6
1,2945,0,1925,41.93333,-7.46667,Howardite
1,2936,0,1988,-3.66667,32.5,H4
1,100000,0,2013,54.81667,61.11667,LL5
1,100000,0,2007,23.69639,-5.01472,H5
1,6000,0,1964,53.7,30.1,H4
1,8400,0,1933,35.03333,-81.88333,LL6
1,705,0,1901,46.55,6.81667,L5
1,1700,0,1939,50.83333,34,Eucrite-mmict
