1,30000,1,1841,47.93333,2.91667
1,2945,1,1925,41.93333,-7.46667
1,2936,1,1988,-3.66667,32.5
1,100000,1,2013,54.81667,61.11667
1,100000,1,2007,23.69639,-5.01472
1,6000,1,1964,53.7,30.1
1,8400,1,1933,35.03333,-81.88333
1,705,1,1901,46.55,6.81667
1,1700,1,1939,50.83333,34
1,72,1,1880,14.5,76.5
1,367,1,1981,17.9,101.63333
1,303,1,1938,40.93333,-79.73333
1,3920,1,1988,-10.05944,33.395
1,,1,1966,-17.35,13.96667
1,4000,1,1978,47.47083,0.97667
1,1600,1,1979,-6.95,108.1
1,1455,1,1984,32.1025,-81.87278
1,48.6,1,1822,,
1,104000,1,1917,44.9,-90.28333
1,5200,1,1838,-33.13333,19.38333
1,469,1,1994,43.76111,-84.50778
1,5000,1,1890,42.53333,12.61667
1,20350,1,1965,-19.85,-47.55
1,1200,1,1844,21.16667,-100.86667
1,1460,1,1917,10.2,76.26667
1,78.4,1,1936,35.95,-97.58333
1,3650,1,1877,-27.7,27.3
1,167,1,1892,35.63333,-78.13333
1,4255,1,1902,54.61667,-6.21667
1,17000,1,1919,36.83333,-84.35
1,6000,1,1877,38.4,-84.25
1,18000,1,1981,35.61667,8.83333
1,5650,1,1878,26.91667,83.96667
1,1064,1,1868,-28.2,24.56667
1,2000,1,1868,34.4,-87.06667
1,100,1,1804,49.86667,8.65
1,7000,1,1998,41.98444,59.685
1,6580,1,2008,-1.87089,-79.95756
1,340,1,1887,43,-80
1,28,1,1829,40.25,-74
1,0.8,1,1897,28.56667,77.25
1,16400,1,1911,51.46667,84.76667
1,230,1,1967,39.7825,-104.93056
1,12500,1,2001,26.68333,93.86667
1,25400,1,1962,25.73333,73.61667
1,12000,1,2001,19,81
1,1140,1,1994,24.225,76.525
1,45000,1,1976,22.37778,71.42722
1,1800,1,1848,14.88333,75.6
1,32000,1,1860,32.23333,76.46667
1,3396,1,2007,37.35172,27.32997
1,1000,1,1906,-33.75,18.56667
1,400,1,1957,-31.88333,-60.46667
1,166000,1,1884,-7.5,111.5
1,3950,1,1961,12.73333,15.05
1,10000,1,1999,36.95,9.55
1,3840,1,1903,23.5,90.33333
1,1600,1,1864,50.75,25.3
1,438,1,1907,40,29
1,128800,1,1995,45.5,119.03333
1,230,1,1899,21.86667,82.45
1,5500,1,1970,32.91667,120.78333
1,3891,1,1805,51.2,112.3
1,1250,1,1962,13.05,3.16667
1,1161,1,1932,32.33333,-6.3
1,642,1,1976,-13.66667,33.91667
1,5000,1,1827,36.4,-86.5
1,47700,1,1939,42.52,-82.26
1,1900,1,1951,42.45833,18.44167
1,30,1,1999,-31.66667,152.83333
1,2270,1,1865,52.55,-8.03333
1,,1,1976,43.33333,128.25
1,13200,1,1815,30.3,76.63333
1,577,1,1853,-4,39.5
1,2117,1,1943,33.43333,127.26667
1,3230,1,1970,-27.2,31.31667
1,300,1,1872,26.25,82
1,188,1,1933,-3,151
1,10000,1,1947,40.78167,-96.47167
1,2400,1,1961,-17.3,15.83333
1,3000,1,1785,48.9,11.21667
1,3336,1,1939,56.03333,13
1,840,1,1916,28.26667,78.78333
1,10000,1,1989,34.41667,3.25
1,17226,1,1977,25.37,-97.37
1,5000,1,1993,19.96722,-103.05167
1,680.5,1,1998,39.24667,-104.58817
1,107000,1,1399,50.18333,12.73333
1,54640,1,1951,47.83333,37.66667
1,1470,1,1925,51.75,4
1,127,1,1900,-29.46667,151.61667
1,8000,1,1974,30.3,109.5
1,127000,1,1491,47.86667,7.35
1,277,1,1822,48.18333,6.46667
1,113,1,1940,19.03333,81.89167
1,107.2,1,1911,40.3,44.5
1,20000,1,1889,1.16667,44.16667
1,2250,1,1812,52.21667,11.25
1,1500,1,1837,46.25,-1.1
1,500,1,1957,2.88333,30.83333
1,320000,1,1879,43.41667,-94.83333
1,89400,1,1890,39.75,-97.03333
1,56000,1,1934,35.55,-77.53333
1,1500,1,1844,44.38333,2.81667
1,2360,1,1934,36.05,-94.16667
1,380,1,1875,36.88333,8.45
1,3200,1,1900,32.53333,-87.16667
1,82,1,1924,34.6,116.75
1,220,1,1889,36.1,-81.41667
1,10200,1,1996,43.18111,13.75333
1,17600,1,1894,47.81667,-96.85
1,3640,1,1922,30.83333,-97.76667
1,152000,1,1890,43.25,-93.66667
1,26000,1,1942,-33.35,146.85833
1,6067,1,1924,36.78333,-78.08333
1,240,1,1900,50.95,7.31667
1,16300,1,1829,33.01667,-83.96667
1,,1,1944,28.25,7
1,650,1,1868,34.48333,-87.83333
1,23000,1,1945,31.47556,113.56694
1,11620,1,1882,33.18333,130.2
1,,1,1654,55.33333,10.33333
1,4000,1,1822,25.95,80.81667
1,2500,1,1977,32.9,115.9
1,132.7,1,1826,44.3,0.4
1,36.1,1,1952,7.05,12.43333
1,28,1,1952,7.05,12.43333
1,5000,1,1995,51.68333,30.78333
1,6400,1,1897,27.35,68.53333
1,,1,1960,11.65,-2.18333
1,380,1,1917,27.88333,68.53333
1,102,1,1950,41.68333,-112.13333
1,4162,1,1984,12.85,11.03333
1,,1,2000,14.15083,-2.04167
1,725,1,1950,12.91667,11.91667
1,14290,1,1909,35.53333,136.88333
1,18000,1,1853,37.31667,13.56667
1,480,1,1947,9.6,9.91667
1,670,1,1990,52.2,6.86667
1,1303,1,1939,-7.25,107.7
1,152000,1,1918,57.35,37.61667
1,767,1,1991,52.45972,-0.3
1,1750,1,1879,50.66667,16.76667
1,1600,1,1865,24.23333,89.05
1,3618,1,1974,48.28333,38.08333
1,9000,1,1964,42.9,2.25
1,45.5,1,1976,60.66667,11
1,215,1,2009,43.2,-79.61667
1,3500,1,1861,43.66667,45.38333
1,10500,1,1837,49.26667,18.71667
1,8000,1,1881,46.35,30.58333
1,1000,1,1841,51.93333,15.5
1,690,1,1910,52.86667,16.63333
1,22000,1,1932,-33,-58.61667
1,2910,1,1996,39.80417,122.76389
1,,1,1983,24.1,105
1,1900,1,1980,37.1,118.4
1,39000,1,1892,38.73333,-6.01667
1,1915,1,1891,43.76667,20.23333
1,288,1,1972,13.5,-0.68333
1,968,1,1949,9.91667,13.98333
1,2449,1,1982,22.98333,76.05
1,100000,1,1984,11.49167,11.65833
1,5700,1,1904,42.9,24.7
1,28,1,1814,13.78333,78.56667
1,34650,1,1981,9.36667,42.41667
1,1000,1,1851,51.91667,8.38333
1,1320,1,1930,35,127.5
1,0.2,1,1817,35.65,139.33333
1,9000,1,1934,50.31667,3.73333
1,1456,1,1944,57.81667,16.23333
1,3710,1,1959,41.38333,-86.6
1,1000,1,1878,26.8,82.53333
1,315,1,1921,28.38333,75.78333
1,8360,1,1961,32.675,-94.51167
1,680,1,1859,38.25,-86.16667
1,1110.6,1,1910,35.2945,136.70033
1,1250,1,1890,28.95,0.81667
1,29000,1,1628,51.65,-1.51667
1,1544,1,1971,60.24556,22.06194
1,3500,1,1922,55.46667,13.78333
1,6100,1,1910,27.33333,35.66667
1,1000,1,1857,10,-84.1
1,20000,1,1869,59.85,17.66667
1,750,1,1897,33.6,130.43333
1,4500,1,1804,55.9,-4.23333
1,414,1,2003,34.45,132.38333
1,167.7,1,2003,1.345,31.47278
1,305.5,1,1954,64.43333,21.2
1,220000,1,1912,34.9,-110.18333
1,1415,1,1923,9.06667,38.41667
1,230000,1,1875,41.8,-91.86667
1,2420,1,1825,21.3,-157.86667
1,180,1,1956,35.66667,115.5
1,266.1,1,1963,39.35,-100.45
1,49000,1,1751,46.1,16.33333
1,1600,1,2010,26.46469,106.63241
1,112,1,1877,50.3,8.91667
1,14000,1,1901,61.18333,22.68333
1,2000,1,1870,52.28333,7.7
1,2500,1,1957,-20,-45
1,,1,1949,38,35
1,3973,1,1936,58.2,82.93333
1,3457,1,1956,-32.1,28.33333
1,1200,1,1977,-23.2,-51.83333
1,7330,1,1975,-6.03333,145.36667
1,27000,1,1891,39.75,46.66667
1,880,1,1917,39.08333,-94.4
1,3000,1,1963,41,112
1,4576,1,1977,53.415,-111.3375
1,7000,1,1972,-25.5,-54.5
1,1300,1,1954,-8.93333,33.8
1,3050,1,1928,-31.18333,-57.95
1,2024,1,1879,-3.4,-44.33333
1,4720,1,1990,26.59083,-12.95217
1,704.5,1,1938,-8.41667,32.43333
1,48000,1,1903,-32.5,21.9
1,973,1,1926,26.75,68.41667
1,700,1,1990,,
1,1967,1,1621,31,75
1,22,1,1866,18.75,75.33333
1,20500,1,1979,39.7,105.8
1,34000,1,1889,43.83333,20.44167
1,450,1,1901,,
1,3667,1,2009,46.42137,14.05217
1,5900,1,1873,31.3,72.38333
1,222,1,1964,31.91667,104.91667
1,600000,1,1890,30.80833,109.5
1,4000000,1,1976,44.05,126.16667
1,100,1,2006,22.68,70.31333
1,30,1,1877,55.7,24.4
1,40300,1,1924,40.35,-104.9
1,483,1,1974,-11.85,15.83333
1,5000,1,1819,45.43333,-0.45
1,100000,1,1997,35.5,115.41667
1,680,1,1876,12.85,76.8
1,32490,1,1984,-7.71667,111.2
1,950,1,1976,35.2,118.8
1,25250,1,1968,38.74028,-7.27
1,91000,1,1821,44.71667,4.3
1,3000,1,1857,47.35,21.3
1,13400,1,1971,11.85,8.21667
1,89,1,1822,27.08333,78.33333
1,230,1,1838,27.25,79.96667
1,1900,1,1908,49.86667,30.83333
1,2000,1,1980,15,48.3
1,200000,1,1937,55.43333,53.25
1,350,1,1890,12.38333,78.51667
1,577,1,1858,45.13333,21.66667
1,950,1,1951,-6.83333,29.5
1,4500,1,1879,17.83333,73.98333
1,2770,1,1942,26.03333,81.46667
1,448,1,1913,36.04167,139.95667
1,1293,1,1902,14.18333,75.8
1,299,1,1959,31.6,65.78333
1,1630,1,1908,-7,115.5
1,400,1,1897,32.08333,76.3
1,11355,1,1942,4.7,33.63333
1,1600,1,2004,20.33916,73.22329
1,3500,1,1937,42.45,73.36667
1,3000,1,1840,47.21667,81.01667
1,2220,1,1963,-3.5,35.58333
1,180,1,1949,12.9,7.15
1,22000,1,1905,27.8,67.16667
1,2950,1,1955,31.58333,71.6
1,41730,1,1930,-35.08333,139.91667
1,710,1,1938,35.36667,136.76667
1,16820,1,2003,29.58333,77.58333
1,1500,1,1999,11.33333,10.08333
1,6800,1,2006,25.14333,75.81333
1,85000,1,1961,39.26333,31.78
1,3300,1,1940,-7.75,112.01667
1,5760,1,2008,36.54194,29.41822
1,6937,1,1939,29.45,-96
1,6669.2,1,2003,20.4625,86.70278
1,5000,1,1874,48.4,-3.3
1,80000,1,1869,48.11667,-3.08333
1,135000,1,1850,38.98333,141.61667
1,13600,1,1873,29.53333,72.3
1,3698,1,1932,25.55,83.11667
1,1500,1,1787,50.625,35.075
1,450,1,1860,26.95,77.88333
1,100,1,1867,28.01667,75.81667
1,6109,1,1929,56.75,75.33333
1,9700,1,1910,25.1,81.53333
1,3200,1,1932,16,36
1,100000,1,1983,14,28
1,737.6,1,1962,54.4,10.15
1,1500,1,1970,16.58333,-11.33333
1,331,1,1906,36.85,138.38333
1,195,1,1809,55,34
1,19000,1,2002,12.76667,9.8
1,772,1,1911,43.58333,-89.6
1,140,1,1844,54.66667,-7.66667
1,67.4,1,1967,11.63333,24.68333
1,97.7,1,1906,30.75,-95.95
1,1550,1,1914,48.16667,22.30833
1,202.6,1,1998,43.38333,-80.38333
1,3250,1,1843,51.6,10.8
1,500000,1,1866,48.9,22.4
1,136,1,1999,34.73333,135.16667
1,11510,1,1986,34.3,133.95
1,238,1,1926,35.73333,139.75
1,90,1,1931,42.51667,26.16667
1,4300,1,2010,48.76367,21.17633
1,16500,1,1869,49.32694,7.46472
1,2440,1,1829,54.03333,40.9
1,4000,1,1946,54.33333,56.08333
1,845.2,1,1906,56.8,77
1,50000,1,1946,47.83333,30.76667
1,2250,1,1938,51.15,31.7
1,453.6,1,1961,30.73111,66.80222
1,6000,1,1811,50.75,33.5
1,3719,1,1906,41.11667,45
1,200000,1,1949,55.78333,61.36667
1,1100000,1,1998,42.25,59.2
1,4460,1,1920,37.05,138.38333
1,5,1,1860,29.68333,78.38333
1,23,1,1977,44.51667,39.3
1,45000,1,1914,10.83333,76.03333
1,4047,1,1932,55.2,75.33333
1,45000,1,1886,32.03333,130.63333
1,2800,1,1879,47.08333,1.75
1,399,1,1878,20.66667,-101.28333
1,2000,1,1924,-37.33333,-61.53333
1,45000,1,1985,-31.23333,-58.16667
1,3833,1,1871,44.28333,5.58333
1,900,1,1955,26.78333,82.71667
1,37000,1,1803,48.76667,0.63333
1,212.5,1,1910,21.86667,76.03333
1,372,1,1887,24.45,78.56667
1,51700,1,1872,47.7,1.06667
1,7000,1,1897,43.75,5.11667
1,2300,1,1947,58.85,16.73333
1,1282,1,1986,46.24167,126.19611
1,7000,1,1925,47.75,16.23333
1,14250,1,1987,33.13333,115.16667
1,1060,1,1830,51.9,-1.11667
1,800,1,1938,52.45,51.56667
1,3000,1,1845,47.16667,0.43333
1,780,1,1845,48.53333,-0.86667
1,51500,1,1943,35.88333,-99.33333
1,460,1,1912,-25.66667,28.36667
1,271.4,1,1999,52.66667,-6.96667
1,877,1,1907,34.58333,-87.5
1,700,1,1900,52.26667,32.85
1,125,1,1857,48.35,3.25
1,2000,1,1896,50.36667,4.73333
1,4000,1,1973,-26.15,26.18333
1,6862,1,1930,56.65,15.86667
1,50000,1,1813,52.56667,-8.78333
1,1862,1,1854,52.75,12.9
1,498,1,1978,31.63333,118.98333
1,12800,1,1808,50.2,14.85
1,491,1,1839,37.91667,-92.08333
1,5213,1,1820,56,26.43333
1,1000,1,1868,29.53333,71.8
1,40000,1,1994,26.96556,72.62667
1,329.7,1,2010,38.70066,-77.21163
1,25,1,1894,38,-0.83333
1,17000,1,1970,36.00833,-95.15
1,1300,1,1977,38.25,-85.75
1,59000,1,1935,52,19.91667
1,9241,1,1926,24.95,75.15
1,3500,1,1768,47.85,0.48333
1,340,1,1869,32.03333,-84.76667
1,2520,1,1980,24.8,103.3
1,11000,1,1889,56.21667,13.03333
1,885,1,1813,61.2,27.7
1,14000,1,1753,46.21667,5
1,,1,1951,-7.21667,29.43333
1,540,1,1937,19,97
1,1500,1,1836,-5.2,-36.66667
1,93200,1,1981,-15.21222,35.24222
1,1995,1,1936,-28.83333,31.95
1,1000,1,1950,25.91667,86.36667
1,400,1,1935,-7.75,111.53333
1,400,1,1896,40.41667,-3.71667
1,600,1,1941,-26.16667,-49.93333
1,5000,1,1899,37.86667,27.51667
1,666.6,1,1990,-19.48333,31.65
1,70500,1,2007,27.66667,95.78333
1,4629,1,2004,12.83333,9.38333
1,150,1,1933,32.21667,-104
1,2000,1,1970,9.5,31.75
1,470,1,1930,-3.13333,33.51667
1,,1,1931,-28.93333,-63.23333
1,807,1,1933,-29.45,26.76667
1,1000,1,1927,45.21667,62.08333
1,1700,1,1863,23.05,86.7
1,50,1,1843,20.96667,76.1
1,22300,1,1934,-17.65,31.6
1,3555,1,1951,45.81667,44.63333
1,4500,1,1948,34.23333,72.08333
1,114,1,1925,,
1,340,1,1898,42.71667,-99.38333
1,25.81,1,2009,54.76183,11.46745
1,3200,1,1941,4.66667,29.25
1,2500,1,1971,-22.25,-49.93333
1,28400,1,1847,41.9,-91.6
1,45000,1,1902,61.5,30.5
1,3000,1,1848,44.5,0.15
1,6000,1,2002,-14.2,48.1
1,1443,1,1983,35.8,-84.1
1,1000,1,1836,45.36667,1.86667
1,24.54,1,2010,0,0
1,1600,1,1803,48.13333,12.61667
1,19000,1,1768,48.18333,13.13333
1,220,1,1801,-20,57
1,4850,1,1974,8.96667,12.08333
1,4000,1,1885,24.68333,-101.68333
1,4975,1,1942,-1.21667,30
1,150000,1,1992,1.06667,34.16667
1,31,1,1953,-27.25,-67.5
1,22,1,1861,29.01667,77.8
1,24750,1,1915,-6.23333,106.88333
1,10500,1,1862,53.18333,13.15
1,28.9,1,1903,46.81867,7.21817
1,4000,1,1878,55.05,12.06667
1,6000,1,1945,0,37.66667
1,71400,1,1920,25.48333,81.98333
1,2405,1,1955,38.18333,15.56667
1,870,1,1897,50.58333,11.1
1,1300,1,1949,45.76667,3.25
1,22700,1,1852,46.5,25.73333
1,350,1,1827,25.9,83.61667
1,1100,1,1980,34.8,111.7
1,1600,1,1881,54.56667,-1.16667
1,3584,1,2010,42.9075,-90.36556
1,8000,1,1889,48.06667,30.96667
1,6380,1,1992,35.56833,133.22
1,224.2,1,1944,46.23333,17.53333
1,10000,1,1842,46.18333,16.1
1,330000,1,1960,-26.45,120.36667
1,16700,1,1930,35.4,-92.05
1,1040,1,1632,35.07833,136.93333
1,42,1,1826,37.28333,14.7
1,5500,1,1952,32.33333,120.66667
1,550,1,1905,47.7,16.6
1,8510,1,1910,25.68333,83.25
1,5800,1,1890,56.66667,23
1,100.7,1,1898,61.73333,5.93333
1,300000,1,1882,46.8,24.03333
1,35000,1,1905,38.5,-101.1
1,4500,1,1908,-39.63333,174.4
1,144000,1,1858,38.11667,-1.16667
1,150,1,1953,-31.25,26.46667
1,2587,1,1998,31.60833,-102.85833
1,8600,1,1849,35.25,-80.5
1,4885,1,1950,38.01667,-8.25
1,3130,1,1846,43.26667,13.35
1,149000,1,1923,43.39056,1.9625
1,500,1,1838,47.63333,1.58333
1,,1,1950,-15.96667,27.35
1,1880,1,1913,35.41667,-79.38333
1,3520,1,1810,52.45,-8.33333
1,8887.5,1,1930,-40.975,145.6
1,70,1,1808,28.78333,78.83333
1,633,1,2000,49.6,18.53333
1,1300,1,1875,44.6,5.13333
1,3763,1,2006,59.43333,10.7
1,1500,1,1868,26.83333,77.33333
1,9150,1,1868,45.2,8.5
1,11300,1,1902,-29.8,141.7
1,110000,1,1991,18.7,4.8
1,17000,1,1637,44.08333,6.86667
1,1100,1,1944,-11.5,33.5
1,4400,1,1865,12.63333,77.01667
1,25.5,1,1795,9.33333,80.83333
1,4703,1,1924,24.5,90.21667
1,100000,1,1969,-36.61667,145.2
1,12600,1,1950,36.6,-88.1
1,1245,1,1964,26.13333,85.53333
1,,1,1842,23.05,72.63333
1,8165,1,1956,12,1
1,1810,1,1922,38.12167,140.06167
1,20,1,1875,26.98333,78.21667
1,6100,1,1895,49.16667,19.5
1,10000,1,1911,31.31667,30.35
1,23200,1,1923,13.73333,100.08333
1,4500,1,1886,12.28333,79.2
1,52900,1,1917,35.66667,103.5
1,7500,1,1825,38.41667,-77.16667
1,529,1,1984,32.11667,121.8
1,17000,1,1928,19.25,77
1,2700,1,1974,33.75,51.5
1,367.5,1,1928,-34.05,150.68889
1,,1,920,42.51667,12.51667
1,347,1,1936,-21.73333,165.9
1,1.4,1,1973,,
1,105,1,1890,21.25,83.66667
1,420,1,1995,36.44917,136.46528
1,4500,1,1870,18.68333,83.48333
1,2450,1,1970,9.5,35.33333
1,10250,1,1864,56.5,21.5
1,6189,1,2002,47.525,10.80833
1,230000,1,1860,40,-81.76667
1,12000,1,1994,15.36667,35.68333
1,19256,1,2003,29.94718,-90.10976
1,1393,1,1883,-7.45,111.41667
1,37500,1,1900,13.85,-4.38333
1,,1,1750,49.03333,-1.43333
1,3.3,1,1967,,
1,3.3,1,1967,,
1,3996,1,1935,52.45,78.63333
1,6000,1,1954,56.11667,37.33333
1,14250,1,1975,29.86667,121.48333
1,4610,1,1983,32.925,105.90667
1,467,1,1897,34.2,131.56667
1,17200,1,1912,-28.56667,30.7
1,2300,1,1823,44.08333,-69.48333
1,483.7,1,1991,40.08528,-86.055
1,472,1,860,33.725,130.75
1,4000,1,1879,-32.36667,-59.83333
1,1050,1,1918,36.21667,-92.26667
1,1100000,1,1948,39.68333,-99.86667
1,177,1,1971,45.29167,11.52722
1,1900,1,1886,54.81667,46
1,,1,1662,58.55,31.33333
1,1001,1,1908,56,22
1,250,1,1933,42.91667,102.46667
1,50000,1,1978,24.3,-102.13333
1,5000,1,1851,41.63333,0.75
1,363,1,1925,43.33333,141.86667
1,737.6,1,1939,21.20833,94.91667
1,1100,1,1914,47.55,22.025
1,500000,1,1887,57.78333,55.26667
1,1400,1,1927,52.28333,8.05
1,6000,1,1855,58.5,23
1,3750,1,1900,47.88333,22.03333
1,14360,1,1741,33.28333,130.2
1,16250,1,1857,46.06667,23.58333
1,7700,1,1963,6.75,8.5
1,5850,1,1926,38.18333,-5.4
1,194,1,1958,36.18333,139.21667
1,4742,1,1904,35.08333,135.2
1,12000,1,1834,50.83333,25.5
1,16570,1,1930,52.95,8.16667
1,,1,1519,39,-0.03333
1,150000,1,1924,38.71667,-7.06667
1,40000,1,1929,39.56667,-2.1
