1,28,1,1952,7.05,12.43333,EH3/4-an
1,5000,1,1995,51.68333,30.78333,H4
1,6400,1,1897,27.35,68.53333,L6
1,,1,1960,11.65,-2.18333,H5
1,380,1,1917,27.88333,68.53333,"Iron, IIE"
1,102,1,1950,41.68333,-112.13333,Diogenite-pm
1,4162,1,1984,12.85,11.03333,L6
1,,1,2000,14.15083,-2.04167,H5
1,725,1,1950,12.91667,11.91667,H5
1,14290,1,1909,35.53333,136.88333,L6
1,18000,1,1853,37.31667,13.56667,L6
1,480,1,1947,9.6,9.91667,L6
1,670,1,1990,52.2,6.86667,L/LL5
1,1303,1,1939,-7.25,107.7,H5-6
1,152000,1,1918,57.35,37.61667,H4
1,767,1,1991,52.45972,-0.3,L6
1,1750,1,1879,50.66667,16.76667,H5
1,1600,1,1865,24.23333,89.05,H6
1,3618,1,1974,48.28333,38.08333,H3.7
1,9000,1,1964,42.9,2.25,L6
1,45.5,1,1976,60.66667,11,L5
1,215,1,2009,43.2,-79.61667,H5
1,3500,1,1861,43.66667,45.38333,CV3
1,10500,1,1837,49.26667,18.71667,H5
1,8000,1,1881,46.35,30.58333,L6
1,1000,1,1841,51.93333,15.5,H4
1,690,1,1910,52.86667,16.63333,H5
1,22000,1,1932,-33,-58.61667,H6
1,2910,1,1996,39.80417,122.76389,H5
1,,1,1983,24.1,105,L6
1,1900,1,1980,37.1,118.4,L6
1,39000,1,1892,38.73333,-6.01667,H6
1,1915,1,1891,43.76667,20.23333,Stone-uncl
1,288,1,1972,13.5,-0.68333,L5
1,968,1,1949,9.91667,13.98333,LL5
1,2449,1,1982,22.98333,76.05,H5
1,100000,1,1984,11.49167,11.65833,CBa
1,5700,1,1904,42.9,24.7,H5
1,28,1,1814,13.78333,78.56667,L6
1,34650,1,1981,9.36667,42.41667,H4/5
1,1000,1,1851,51.91667,8.38333,H3/4
1,1320,1,1930,35,127.5,OC
1,0.2,1,1817,35.65,139.33333,H?
1,9000,1,1934,50.31667,3.73333,H3-6
1,1456,1,1944,57.81667,16.23333,L3.4
1,3710,1,1959,41.38333,-86.6,LL4
1,1000,1,1878,26.8,82.53333,Eucrite-mmict
